"Participant","RT","ISI","Response_Type","Trial_Score","Total_Score","Threshold","Valid_Trial","Valid_Trial_Count","Stimulus_Size","Stimulus_X","Stimulus_Y","Stimulus_Orientation"
"S042",0.322646197128296,2.5261538028717,"fast",168,168,0.351529599925232,TRUE,55,0.464105844497681,-475.924072265625,-75.8597564697266,-0.188238963484764
"S042",0.273482975769043,2.37631702423096,"fast",177,345,0.349870087814331,TRUE,56,0.371989339590073,351.273834228516,189.175430297852,0.998489201068878
"S042",0.317063940811157,3.29923605918884,"fast",169,514,0.348762970515442,TRUE,57,0.493881583213806,648.566467285156,-440.218688964844,-0.456321090459824
"S042",0.27631897239685,2.65648102760315,"fast",176,690,0.347655853216553,TRUE,58,0.633105099201202,-534.154541015625,12.6449699401855,-0.658032178878784
"S042",0.387723732376099,2.0451762676239,"slow",0,690,0.346916222354126,TRUE,59,0.377235949039459,393.152862548828,209.084411621094,0.0549496114253998
"S042",0.335747168214416,1.59705293178558,"fast",165,855,0.347655853216553,TRUE,60,0.6365687251091,636.535461425781,-397.239227294922,0.807475745677948
"S042",0.694498121261597,2.1550018787384,"missed",0,855,0.346916222354126,FALSE,60,0.650919139385223,-446.498748779297,-285.067504882812,-0.10713130235672
"S042",0.395660918045044,2.88713908195496,"slow",0,855,0.347655853216553,TRUE,61,0.349446296691895,-734.273010253906,-184.465805053711,0.417073488235474
"S042",0.488136460058594,1.01096343994141,"slow",0,855,0.348762970515442,TRUE,62,0.590680122375488,-475.232940673828,-95.9643859863281,0.65143609046936
"S042",0.364716600418091,3.28428339958191,"slow",0,855,0.349870087814331,TRUE,63,0.316836953163147,-408.435241699219,-445.630523681641,-0.303200930356979
"S042",0.323230166952515,3.55966973304749,"fast",168,1023,0.351529599925232,TRUE,64,0.416074484586716,-604.356750488281,-223.958312988281,-0.921524345874786
"S042",0.43088356552124,2.15221643447876,"slow",0,1023,0.349870087814331,TRUE,65,0.454503178596497,389.065368652344,-53.8236694335938,-0.797057628631592
"S042",0.284193674523926,3.43240642547607,"fast",175,1198,0.351529599925232,TRUE,66,0.485288560390472,-387.203430175781,59.1476821899414,0.789619445800781
"S042",0.326217248971557,2.45698285102844,"fast",167,1365,0.349870087814331,TRUE,67,0.323794066905975,-343.788818359375,8.92015075683594,0.996708571910858
"S042",-0.424762131118774,3.49086213111877,"early",-100,1265,0.348762970515442,FALSE,67,0,0,0,0
"S042",0.397597997991944,3.73560190200806,"slow",0,1265,0.348762970515442,TRUE,68,0.64466667175293,-549.440551757812,-348.830291748047,0.520265221595764
"S042",0.394429900741577,1.78817009925842,"slow",0,1265,0.349870087814331,TRUE,69,0.381597489118576,-564.259399414062,-479.325622558594,-0.568561315536499
"S042",0.276293324987793,1.52310657501221,"fast",177,1442,0.351529599925232,TRUE,70,0.335717797279358,-440.023254394531,-92.2641448974609,-0.98727560043335
"S042",0.322429347801208,1.74337065219879,"fast",168,1610,0.349870087814331,TRUE,71,0.394155591726303,389.660247802734,-166.441375732422,-0.822640955448151
"S042",0.364582828521729,1.45191717147827,"slow",0,1610,0.348762970515442,TRUE,72,0.561340153217316,465.453308105469,-404.982147216797,-0.264715403318405
"S042",0.307316679055786,2.84188342094421,"fast",171,1781,0.349870087814331,TRUE,73,0.698055922985077,-544.129638671875,-15.1121788024902,0.0984506383538246
"S042",0.356014738464355,3.41188526153564,"slow",0,1781,0.348762970515442,TRUE,74,0.66006475687027,521.461364746094,-328.030853271484,0.412310272455215
"S042",0.431172984313965,2.58452701568604,"slow",0,1781,0.349870087814331,TRUE,75,0.32061755657196,751.951293945312,36.5120239257812,-0.820650458335876
"S042",0.37195888671875,3.44464111328125,"slow",0,1781,0.351529599925232,TRUE,76,0.529646813869476,564.144714355469,-421.381561279297,-0.171070009469986
"S042",0.290194955444336,3.59290504455566,"fast",174,1955,0.353189112036133,TRUE,77,0.500691831111908,393.157196044922,-75.0947036743164,0.107131108641624
"S042",0.316903434808349,3.49929666519165,"fast",169,2124,0.351529599925232,TRUE,78,0.436416178941727,-612.356567382812,-245.791610717773,0.428147345781326
"S042",0.356355784170532,3.32624411582947,"slow",0,2124,0.349870087814331,TRUE,79,0.530697286128998,588.808654785156,-350.516571044922,-0.756424129009247
"S042",0.376595603942871,1.77290439605713,"slow",0,2124,0.351529599925232,TRUE,80,0.392181396484375,-708.038635253906,-55.8088226318359,-0.985258936882019
"S042",0.288521480560302,1.9114785194397,"fast",175,2299,0.353189112036133,TRUE,81,0.518832564353943,648.804260253906,68.3533020019531,-0.989900469779968
"S042",0.287876768629455,1.49502313137054,"fast",175,2474,0.351529599925232,TRUE,82,0.671240270137787,593.089721679688,-21.2255516052246,0.124466732144356
